id,比赛时间,必发交易量,更新时间差_小时,必发更新时间
"2043454	2024-04-14 21:00:00	2073440	2043454	4	2024-04-14 16:20:08",,,,
"2043454	2024-04-14 21:00:00	2153163	2043454	4	2024-04-14 16:50:08",,,,
"2043454	2024-04-14 21:00:00	1694372	2043454	5	2024-04-14 15:20:09",,,,
"2043454	2024-04-14 21:00:00	2021568	2043454	5	2024-04-14 15:50:08",,,,
"2043454	2024-04-14 21:00:00	1189655	2043454	6	2024-04-14 14:20:08",,,,
"2043454	2024-04-14 21:00:00	1282543	2043454	6	2024-04-14 14:50:08",,,,
"2043454	2024-04-14 21:00:00	776459	2043454	7	2024-04-14 13:20:08",,,,
"2043454	2024-04-14 21:00:00	796312	2043454	7	2024-04-14 13:50:09",,,,
"2043454	2024-04-14 21:00:00	766294	2043454	8	2024-04-14 12:20:08",,,,
"2043454	2024-04-14 21:00:00	774957	2043454	8	2024-04-14 12:50:09",,,,
"2043454	2024-04-14 21:00:00	761844	2043454	9	2024-04-14 11:20:10",,,,
"2043454	2024-04-14 21:00:00	764179	2043454	9	2024-04-14 11:50:09",,,,
"2043454	2024-04-14 21:00:00	758466	2043454	10	2024-04-14 10:20:10",,,,
"2043454	2024-04-14 21:00:00	761202	2043454	10	2024-04-14 10:50:11",,,,
"2043454	2024-04-14 21:00:00	753443	2043454	11	2024-04-14 09:20:07",,,,
"2043454	2024-04-14 21:00:00	756339	2043454	11	2024-04-14 09:50:08",,,,
"2043453	2023-10-08 21:00:00	769822	2043453	1	2023-10-08 19:50:08",,,,
"2043453	2023-10-08 21:00:00	563546	2043453	2	2023-10-08 18:50:08",,,,
"2043453	2023-10-08 21:00:00	343397	2043453	3	2023-10-08 17:50:08",,,,
"2043453	2023-10-08 21:00:00	242860	2043453	4	2023-10-08 16:50:09",,,,
"2043453	2023-10-08 21:00:00	221516	2043453	5	2023-10-08 15:50:09",,,,
"2043453	2023-10-08 21:00:00	194325	2043453	6	2023-10-08 14:50:07",,,,
"2043453	2023-10-08 21:00:00	185076	2043453	7	2023-10-08 13:50:07",,,,
"2043453	2023-10-08 21:00:00	165224	2043453	8	2023-10-08 12:50:06",,,,
"2043453	2023-10-08 21:00:00	164757	2043453	9	2023-10-08 11:50:06",,,,
"2043453	2023-10-08 21:00:00	164300	2043453	10	2023-10-08 10:50:06",,,,
"2043453	2023-10-08 21:00:00	161984	2043453	11	2023-10-08 09:50:07",,,,
"2043452	2024-04-14 18:30:00	1367558	2043452	0	2024-04-14 17:50:09",,,,
"2043452	2024-04-14 18:30:00	1605679	2043452	0	2024-04-14 18:20:08",,,,
"2043452	2024-04-14 18:30:00	1130193	2043452	1	2024-04-14 16:50:08",,,,
"2043452	2024-04-14 18:30:00	1201546	2043452	1	2024-04-14 17:20:07",,,,
"2043452	2024-04-14 18:30:00	855339	2043452	2	2024-04-14 15:50:07",,,,
"2043452	2024-04-14 18:30:00	919641	2043452	2	2024-04-14 16:20:07",,,,
"2043452	2024-04-14 18:30:00	716715	2043452	3	2024-04-14 14:50:07",,,,
"2043452	2024-04-14 18:30:00	810830	2043452	3	2024-04-14 15:20:09",,,,
"2043452	2024-04-14 18:30:00	265070	2043452	4	2024-04-14 13:50:09",,,,
"2043452	2024-04-14 18:30:00	631050	2043452	4	2024-04-14 14:20:07",,,,
"2043452	2024-04-14 18:30:00	252476	2043452	5	2024-04-14 12:50:08",,,,
"2043452	2024-04-14 18:30:00	263612	2043452	5	2024-04-14 13:20:07",,,,
"2043452	2024-04-14 18:30:00	239021	2043452	6	2024-04-14 11:50:09",,,,
"2043452	2024-04-14 18:30:00	243508	2043452	6	2024-04-14 12:20:08",,,,
"2043452	2024-04-14 18:30:00	226800	2043452	7	2024-04-14 10:50:10",,,,
"2043452	2024-04-14 18:30:00	234887	2043452	7	2024-04-14 11:20:09",,,,
"2043452	2024-04-14 18:30:00	191642	2043452	8	2024-04-14 09:50:08",,,,
"2043452	2024-04-14 18:30:00	192936	2043452	8	2024-04-14 10:20:09",,,,
"2043452	2024-04-14 18:30:00	181051	2043452	9	2024-04-14 09:20:07",,,,
"2043451	2024-04-13 21:00:00	1563213	2043451	0	2024-04-13 20:20:09",,,,
"2043451	2024-04-13 21:00:00	2034183	2043451	0	2024-04-13 20:50:09",,,,
"2043451	2024-04-13 21:00:00	883371	2043451	1	2024-04-13 19:20:10",,,,
"2043451	2024-04-13 21:00:00	1056064	2043451	1	2024-04-13 19:50:09",,,,
"2043451	2024-04-13 21:00:00	820783	2043451	2	2024-04-13 18:20:08",,,,
"2043451	2024-04-13 21:00:00	848990	2043451	2	2024-04-13 18:50:09",,,,
"2043451	2024-04-13 21:00:00	474700	2043451	3	2024-04-13 17:20:08",,,,
"2043451	2024-04-13 21:00:00	614556	2043451	3	2024-04-13 17:50:08",,,,
"2043451	2024-04-13 21:00:00	303249	2043451	4	2024-04-13 16:20:08",,,,
"2043451	2024-04-13 21:00:00	323116	2043451	4	2024-04-13 16:50:11",,,,
"2043451	2024-04-13 21:00:00	288693	2043451	5	2024-04-13 15:20:08",,,,
"2043451	2024-04-13 21:00:00	298061	2043451	5	2024-04-13 15:50:08",,,,
"2043451	2024-04-13 21:00:00	130998	2043451	6	2024-04-13 14:20:08",,,,
"2043451	2024-04-13 21:00:00	280373	2043451	6	2024-04-13 14:50:08",,,,
"2043451	2024-04-13 21:00:00	117887	2043451	7	2024-04-13 13:20:09",,,,
"2043451	2024-04-13 21:00:00	125533	2043451	7	2024-04-13 13:50:08",,,,
"2043451	2024-04-13 21:00:00	117814	2043451	8	2024-04-13 12:20:09",,,,
"2043451	2024-04-13 21:00:00	117852	2043451	8	2024-04-13 12:50:09",,,,
"2043451	2024-04-13 21:00:00	109648	2043451	9	2024-04-13 11:20:07",,,,
"2043451	2024-04-13 21:00:00	109831	2043451	9	2024-04-13 11:50:09",,,,
"2043451	2024-04-13 21:00:00	109059	2043451	10	2024-04-13 10:20:07",,,,
"2043451	2024-04-13 21:00:00	109601	2043451	10	2024-04-13 10:50:07",,,,
"2043451	2024-04-13 21:00:00	108961	2043451	11	2024-04-13 09:20:06",,,,
"2043451	2024-04-13 21:00:00	109052	2043451	11	2024-04-13 09:50:07",,,,
"2043448	2023-10-07 21:00:00	3062614	2043448	0	2023-10-07 20:50:10",,,,
"2043448	2023-10-07 21:00:00	2710417	2043448	1	2023-10-07 19:50:05",,,,
"2043448	2023-10-07 21:00:00	1945558	2043448	2	2023-10-07 18:50:05",,,,
"2043448	2023-10-07 21:00:00	1793753	2043448	3	2023-10-07 17:50:06",,,,
"2043448	2023-10-07 21:00:00	1076150	2043448	4	2023-10-07 16:50:06",,,,
"2043448	2023-10-07 21:00:00	582136	2043448	5	2023-10-07 15:50:06",,,,
"2043448	2023-10-07 21:00:00	540410	2043448	6	2023-10-07 14:50:06",,,,
"2043448	2023-10-07 21:00:00	480868	2043448	7	2023-10-07 13:50:06",,,,
"2043448	2023-10-07 21:00:00	475269	2043448	8	2023-10-07 12:50:07",,,,
"2043448	2023-10-07 21:00:00	458534	2043448	9	2023-10-07 11:50:07",,,,
"2043448	2023-10-07 21:00:00	450338	2043448	10	2023-10-07 10:50:04",,,,
"2043448	2023-10-07 21:00:00	446315	2043448	11	2023-10-07 09:50:05",,,,
"2043439	2024-04-21 18:30:00	507001	2043439	0	2024-04-21 17:50:07",,,,
"2043439	2024-04-21 18:30:00	853793	2043439	0	2024-04-21 18:20:07",,,,
"2043439	2024-04-21 18:30:00	250174	2043439	1	2024-04-21 16:50:08",,,,
"2043439	2024-04-21 18:30:00	336574	2043439	1	2024-04-21 17:20:08",,,,
"2043439	2024-04-21 18:30:00	209519	2043439	2	2024-04-21 15:50:08",,,,
"2043439	2024-04-21 18:30:00	213550	2043439	2	2024-04-21 16:20:08",,,,
"2043439	2024-04-21 18:30:00	183331	2043439	3	2024-04-21 14:50:08",,,,
"2043439	2024-04-21 18:30:00	198361	2043439	3	2024-04-21 15:20:08",,,,
"2043439	2024-04-21 18:30:00	173252	2043439	4	2024-04-21 13:50:09",,,,
"2043439	2024-04-21 18:30:00	179835	2043439	4	2024-04-21 14:20:08",,,,
"2043439	2024-04-21 18:30:00	163056	2043439	5	2024-04-21 12:50:08",,,,
"2043439	2024-04-21 18:30:00	171025	2043439	5	2024-04-21 13:20:08",,,,
"2043439	2024-04-21 18:30:00	152268	2043439	6	2024-04-21 11:50:08",,,,
"2043439	2024-04-21 18:30:00	152594	2043439	6	2024-04-21 12:20:09",,,,
"2043439	2024-04-21 18:30:00	151040	2043439	7	2024-04-21 10:50:09",,,,
"2043439	2024-04-21 18:30:00	151720	2043439	7	2024-04-21 11:20:08",,,,
"2043439	2024-04-21 18:30:00	150734	2043439	8	2024-04-21 09:50:08",,,,
"2043439	2024-04-21 18:30:00	150759	2043439	8	2024-04-21 10:20:08",,,,
"2043439	2024-04-21 18:30:00	147392	2043439	9	2024-04-21 09:20:07",,,,
"2043438	2024-04-21 21:00:00	284384	2043438	0	2024-04-21 20:20:12",,,,
"2043438	2024-04-21 21:00:00	322549	2043438	0	2024-04-21 20:50:09",,,,
"2043438	2024-04-21 21:00:00	245080	2043438	1	2024-04-21 19:20:10",,,,
"2043438	2024-04-21 21:00:00	255704	2043438	1	2024-04-21 19:50:10",,,,
"2043438	2024-04-21 21:00:00	204479	2043438	2	2024-04-21 18:20:08",,,,
"2043438	2024-04-21 21:00:00	226083	2043438	2	2024-04-21 18:50:08",,,,
"2043438	2024-04-21 21:00:00	190896	2043438	3	2024-04-21 17:20:09",,,,
"2043438	2024-04-21 21:00:00	199589	2043438	3	2024-04-21 17:50:08",,,,
"2043438	2024-04-21 21:00:00	130408	2043438	4	2024-04-21 16:20:09",,,,
"2043438	2024-04-21 21:00:00	176973	2043438	4	2024-04-21 16:50:09",,,,
"2043438	2024-04-21 21:00:00	108195	2043438	5	2024-04-21 15:20:09",,,,
"2043438	2024-04-21 21:00:00	114221	2043438	5	2024-04-21 15:50:09",,,,
"2043438	2024-04-21 21:00:00	102914	2043438	6	2024-04-21 14:20:09",,,,
"2043438	2024-04-21 21:00:00	104771	2043438	6	2024-04-21 14:50:09",,,,
"2043438	2024-04-21 21:00:00	97067	2043438	7	2024-04-21 13:20:09",,,,
"2043438	2024-04-21 21:00:00	99441	2043438	7	2024-04-21 13:50:09",,,,
"2043438	2024-04-21 21:00:00	81924	2043438	8	2024-04-21 12:20:10",,,,
"2043438	2024-04-21 21:00:00	88701	2043438	8	2024-04-21 12:50:09",,,,
"2043438	2024-04-21 21:00:00	80948	2043438	9	2024-04-21 11:20:09",,,,
"2043438	2024-04-21 21:00:00	81776	2043438	9	2024-04-21 11:50:09",,,,
"2043438	2024-04-21 21:00:00	71679	2043438	10	2024-04-21 10:20:08",,,,
"2043438	2024-04-21 21:00:00	72462	2043438	10	2024-04-21 10:50:10",,,,
"2043438	2024-04-21 21:00:00	71747	2043438	11	2024-04-21 09:20:08",,,,
"2043438	2024-04-21 21:00:00	71679	2043438	11	2024-04-21 09:50:08",,,,
"2043425	2023-09-30 21:00:00	1721153	2043425	0	2023-09-30 20:50:06",,,,
"2043425	2023-09-30 21:00:00	791324	2043425	1	2023-09-30 19:41:15",,,,
"2043425	2023-09-30 21:00:00	791324	2043425	1	2023-09-30 19:50:05",,,,
"2043425	2023-09-30 21:00:00	634030	2043425	3	2023-09-30 17:50:05",,,,
"2043425	2023-09-30 21:00:00	524942	2043425	4	2023-09-30 16:50:05",,,,
"2043425	2023-09-30 21:00:00	456177	2043425	5	2023-09-30 15:50:05",,,,
"2043425	2023-09-30 21:00:00	427589	2043425	6	2023-09-30 14:50:05",,,,
"2043425	2023-09-30 21:00:00	404264	2043425	7	2023-09-30 13:50:05",,,,
"2043425	2023-09-30 21:00:00	401041	2043425	8	2023-09-30 12:50:05",,,,
"2043425	2023-09-30 21:00:00	393806	2043425	9	2023-09-30 11:50:05",,,,
"2043425	2023-09-30 21:00:00	385108	2043425	10	2023-09-30 10:50:04",,,,
"2043425	2023-09-30 21:00:00	381486	2043425	11	2023-09-30 09:50:04",,,,
"2043424	2024-04-28 21:00:00	501504	2043424	0	2024-04-28 20:20:10",,,,
"2043424	2024-04-28 21:00:00	589231	2043424	0	2024-04-28 20:50:10",,,,
"2043424	2024-04-28 21:00:00	457646	2043424	1	2024-04-28 19:20:11",,,,
"2043424	2024-04-28 21:00:00	469213	2043424	1	2024-04-28 19:50:10",,,,
"2043424	2024-04-28 21:00:00	362606	2043424	2	2024-04-28 18:20:10",,,,
"2043424	2024-04-28 21:00:00	410780	2043424	2	2024-04-28 18:50:11",,,,
"2043424	2024-04-28 21:00:00	324622	2043424	3	2024-04-28 17:20:10",,,,
"2043424	2024-04-28 21:00:00	341355	2043424	3	2024-04-28 17:50:10",,,,
"2043424	2024-04-28 21:00:00	221197	2043424	4	2024-04-28 16:20:10",,,,
"2043424	2024-04-28 21:00:00	294643	2043424	4	2024-04-28 16:50:10",,,,
"2043424	2024-04-28 21:00:00	192958	2043424	5	2024-04-28 15:20:10",,,,
"2043424	2024-04-28 21:00:00	201967	2043424	5	2024-04-28 15:50:10",,,,
"2043424	2024-04-28 21:00:00	164370	2043424	6	2024-04-28 14:20:10",,,,
"2043424	2024-04-28 21:00:00	168404	2043424	6	2024-04-28 14:50:10",,,,
"2043424	2024-04-28 21:00:00	160138	2043424	7	2024-04-28 13:20:10",,,,
"2043424	2024-04-28 21:00:00	160819	2043424	7	2024-04-28 13:50:10",,,,
"2043424	2024-04-28 21:00:00	129405	2043424	8	2024-04-28 12:20:10",,,,
"2043424	2024-04-28 21:00:00	130118	2043424	8	2024-04-28 12:50:10",,,,
"2043424	2024-04-28 21:00:00	126841	2043424	9	2024-04-28 11:20:10",,,,
"2043424	2024-04-28 21:00:00	128431	2043424	9	2024-04-28 11:50:10",,,,
"2043424	2024-04-28 21:00:00	126332	2043424	10	2024-04-28 10:20:11",,,,
"2043424	2024-04-28 21:00:00	126383	2043424	10	2024-04-28 10:50:10",,,,
"2043424	2024-04-28 21:00:00	125026	2043424	11	2024-04-28 09:20:08",,,,
"2043424	2024-04-28 21:00:00	125331	2043424	11	2024-04-28 09:50:10",,,,
"2043419	2024-04-27 21:00:00	824272	2043419	0	2024-04-27 20:20:10",,,,
"2043419	2024-04-27 21:00:00	1230159	2043419	0	2024-04-27 20:50:10",,,,
"2043419	2024-04-27 21:00:00	766107	2043419	1	2024-04-27 19:20:09",,,,
"2043419	2024-04-27 21:00:00	800139	2043419	1	2024-04-27 19:50:10",,,,
"2043419	2024-04-27 21:00:00	722056	2043419	2	2024-04-27 18:20:09",,,,
"2043419	2024-04-27 21:00:00	744208	2043419	2	2024-04-27 18:50:10",,,,
"2043419	2024-04-27 21:00:00	707756	2043419	3	2024-04-27 17:20:09",,,,
"2043419	2024-04-27 21:00:00	709290	2043419	3	2024-04-27 17:50:09",,,,
"2043419	2024-04-27 21:00:00	554324	2043419	4	2024-04-27 16:20:09",,,,
"2043419	2024-04-27 21:00:00	621413	2043419	4	2024-04-27 16:50:09",,,,
"2043419	2024-04-27 21:00:00	512907	2043419	5	2024-04-27 15:20:08",,,,
"2043419	2024-04-27 21:00:00	544348	2043419	5	2024-04-27 15:50:09",,,,
"2043419	2024-04-27 21:00:00	338794	2043419	6	2024-04-27 14:20:08",,,,
"2043419	2024-04-27 21:00:00	481757	2043419	6	2024-04-27 14:50:09",,,,
"2043419	2024-04-27 21:00:00	317860	2043419	7	2024-04-27 13:20:09",,,,
"2043419	2024-04-27 21:00:00	333797	2043419	7	2024-04-27 13:50:09",,,,
"2043419	2024-04-27 21:00:00	266734	2043419	8	2024-04-27 12:20:09",,,,
"2043419	2024-04-27 21:00:00	300890	2043419	8	2024-04-27 12:50:09",,,,
"2043419	2024-04-27 21:00:00	266410	2043419	9	2024-04-27 11:20:09",,,,
"2043419	2024-04-27 21:00:00	266411	2043419	9	2024-04-27 11:50:09",,,,
"2043419	2024-04-27 21:00:00	261054	2043419	10	2024-04-27 10:20:09",,,,
"2043419	2024-04-27 21:00:00	261485	2043419	10	2024-04-27 10:50:09",,,,
"2043419	2024-04-27 21:00:00	260762	2043419	11	2024-04-27 09:20:09",,,,
"2043419	2024-04-27 21:00:00	261037	2043419	11	2024-04-27 09:50:09",,,,
"2043399	2023-09-25 02:45:00	989131	2043399	0	2023-09-25 01:58:54",,,,
"2043397	2024-05-05 21:00:00	1689697	2043397	0	2024-05-05 20:20:10",,,,
"2043397	2024-05-05 21:00:00	2320532	2043397	0	2024-05-05 20:50:09",,,,
"2043397	2024-05-05 21:00:00	1461919	2043397	1	2024-05-05 19:20:09",,,,
"2043397	2024-05-05 21:00:00	1507471	2043397	1	2024-05-05 19:50:10",,,,
"2043397	2024-05-05 21:00:00	1150581	2043397	2	2024-05-05 18:20:09",,,,
"2043397	2024-05-05 21:00:00	1331708	2043397	2	2024-05-05 18:50:09",,,,
"2043397	2024-05-05 21:00:00	1034884	2043397	3	2024-05-05 17:20:09",,,,
"2043397	2024-05-05 21:00:00	1051115	2043397	3	2024-05-05 17:50:09",,,,
"2043397	2024-05-05 21:00:00	926265	2043397	4	2024-05-05 16:20:09",,,,
"2043397	2024-05-05 21:00:00	1016949	2043397	4	2024-05-05 16:50:09",,,,
"2043397	2024-05-05 21:00:00	484859	2043397	5	2024-05-05 15:20:09",,,,
"2043397	2024-05-05 21:00:00	923289	2043397	5	2024-05-05 15:50:09",,,,
"2043397	2024-05-05 21:00:00	391315	2043397	6	2024-05-05 14:20:09",,,,
"2043397	2024-05-05 21:00:00	476320	2043397	6	2024-05-05 14:50:09",,,,
"2043397	2024-05-05 21:00:00	390164	2043397	7	2024-05-05 13:07:37",,,,
"2043397	2024-05-05 21:00:00	390164	2043397	7	2024-05-05 13:20:09",,,,
"2043397	2024-05-05 21:00:00	391315	2043397	7	2024-05-05 13:50:10",,,,
"2043397	2024-05-05 21:00:00	378028	2043397	8	2024-05-05 12:20:08",,,,
"2043397	2024-05-05 21:00:00	385928	2043397	8	2024-05-05 12:50:08",,,,
"2043397	2024-05-05 21:00:00	374082	2043397	9	2024-05-05 11:20:08",,,,
"2043397	2024-05-05 21:00:00	378028	2043397	9	2024-05-05 11:50:08",,,,
"2043397	2024-05-05 21:00:00	373495	2043397	10	2024-05-05 10:20:08",,,,
"2043397	2024-05-05 21:00:00	373526	2043397	10	2024-05-05 10:50:08",,,,
"2043397	2024-05-05 21:00:00	367272	2043397	11	2024-05-05 09:20:08",,,,
"2043397	2024-05-05 21:00:00	372178	2043397	11	2024-05-05 09:50:09",,,,
"2043384	2024-05-05 21:00:00	592616	2043384	0	2024-05-05 20:20:10",,,,
"2043384	2024-05-05 21:00:00	656097	2043384	0	2024-05-05 20:50:09",,,,
"2043384	2024-05-05 21:00:00	474419	2043384	1	2024-05-05 19:20:09",,,,
"2043384	2024-05-05 21:00:00	573785	2043384	1	2024-05-05 19:50:10",,,,
"2043384	2024-05-05 21:00:00	351504	2043384	2	2024-05-05 18:20:09",,,,
"2043384	2024-05-05 21:00:00	366743	2043384	2	2024-05-05 18:50:09",,,,
"2043384	2024-05-05 21:00:00	264954	2043384	3	2024-05-05 17:20:09",,,,
"2043384	2024-05-05 21:00:00	277255	2043384	3	2024-05-05 17:50:09",,,,
"2043384	2024-05-05 21:00:00	225996	2043384	4	2024-05-05 16:20:09",,,,
"2043384	2024-05-05 21:00:00	235984	2043384	4	2024-05-05 16:50:09",,,,
"2043384	2024-05-05 21:00:00	98543	2043384	5	2024-05-05 15:20:09",,,,
"2043384	2024-05-05 21:00:00	204795	2043384	5	2024-05-05 15:50:09",,,,
"2043384	2024-05-05 21:00:00	91127	2043384	6	2024-05-05 14:20:09",,,,
"2043384	2024-05-05 21:00:00	94057	2043384	6	2024-05-05 14:50:09",,,,
"2043384	2024-05-05 21:00:00	85308	2043384	7	2024-05-05 13:07:37",,,,
"2043384	2024-05-05 21:00:00	85308	2043384	7	2024-05-05 13:20:09",,,,
"2043384	2024-05-05 21:00:00	85431	2043384	7	2024-05-05 13:50:10",,,,
"2043384	2024-05-05 21:00:00	77046	2043384	8	2024-05-05 12:20:08",,,,
"2043384	2024-05-05 21:00:00	77377	2043384	8	2024-05-05 12:50:08",,,,
"2043384	2024-05-05 21:00:00	76985	2043384	9	2024-05-05 11:20:08",,,,
"2043384	2024-05-05 21:00:00	77046	2043384	9	2024-05-05 11:50:08",,,,
"2043384	2024-05-05 21:00:00	74488	2043384	10	2024-05-05 10:20:08",,,,
"2043384	2024-05-05 21:00:00	76530	2043384	10	2024-05-05 10:50:08",,,,
"2043384	2024-05-05 21:00:00	72911	2043384	11	2024-05-05 09:20:08",,,,
"2043384	2024-05-05 21:00:00	74488	2043384	11	2024-05-05 09:50:08",,,,
"2043382	2024-05-05 18:30:00	764890	2043382	0	2024-05-05 17:50:09",,,,
"2043382	2024-05-05 18:30:00	1323951	2043382	0	2024-05-05 18:20:09",,,,
"2043382	2024-05-05 18:30:00	649182	2043382	1	2024-05-05 16:50:09",,,,
"2043382	2024-05-05 18:30:00	693845	2043382	1	2024-05-05 17:20:09",,,,
"2043382	2024-05-05 18:30:00	507623	2043382	2	2024-05-05 15:50:09",,,,
"2043382	2024-05-05 18:30:00	624287	2043382	2	2024-05-05 16:20:08",,,,
"2043382	2024-05-05 18:30:00	228554	2043382	3	2024-05-05 14:50:09",,,,
"2043382	2024-05-05 18:30:00	257990	2043382	3	2024-05-05 15:20:09",,,,
"2043382	2024-05-05 18:30:00	184720	2043382	4	2024-05-05 13:50:09",,,,
"2043382	2024-05-05 18:30:00	220080	2043382	4	2024-05-05 14:20:09",,,,
"2043382	2024-05-05 18:30:00	118781	2043382	5	2024-05-05 12:50:08",,,,
"2043382	2024-05-05 18:30:00	138341	2043382	5	2024-05-05 13:07:36",,,,
"2043382	2024-05-05 18:30:00	138341	2043382	5	2024-05-05 13:20:09",,,,
"2043382	2024-05-05 18:30:00	115798	2043382	6	2024-05-05 11:50:08",,,,
"2043382	2024-05-05 18:30:00	116829	2043382	6	2024-05-05 12:20:08",,,,
"2043382	2024-05-05 18:30:00	114864	2043382	7	2024-05-05 10:50:08",,,,
"2043382	2024-05-05 18:30:00	114986	2043382	7	2024-05-05 11:20:08",,,,
"2043382	2024-05-05 18:30:00	112283	2043382	8	2024-05-05 09:50:08",,,,
"2043382	2024-05-05 18:30:00	113588	2043382	8	2024-05-05 10:20:08",,,,
"2043382	2024-05-05 18:30:00	110113	2043382	9	2024-05-05 09:20:07",,,,
"2043381	2023-09-24 18:30:00	1705129	2043381	0	2023-09-24 17:50:07",,,,
"2043381	2023-09-24 18:30:00	1273672	2043381	1	2023-09-24 16:50:08",,,,
"2043381	2023-09-24 18:30:00	1146876	2043381	2	2023-09-24 15:50:14",,,,
"2043378	2023-09-23 21:00:00	861518	2043378	3	2023-09-23 17:50:06",,,,
"2043378	2023-09-23 21:00:00	760673	2043378	4	2023-09-23 16:50:05",,,,
"2043378	2023-09-23 21:00:00	642885	2043378	5	2023-09-23 15:50:06",,,,
"2043378	2023-09-23 21:00:00	615090	2043378	6	2023-09-23 14:50:06",,,,
"2043378	2023-09-23 21:00:00	533686	2043378	7	2023-09-23 13:52:49",,,,
"2043378	2023-09-23 21:00:00	499939	2043378	8	2023-09-23 12:50:05",,,,
"2043377	2024-05-19 21:00:00	663182	2043377	0	2024-05-19 20:20:11",,,,
"2043377	2024-05-19 21:00:00	696604	2043377	0	2024-05-19 20:50:11",,,,
"2043377	2024-05-19 21:00:00	555279	2043377	1	2024-05-19 19:20:10",,,,
"2043377	2024-05-19 21:00:00	588822	2043377	1	2024-05-19 19:50:10",,,,
"2043377	2024-05-19 21:00:00	497265	2043377	2	2024-05-19 18:20:10",,,,
"2043377	2024-05-19 21:00:00	536250	2043377	2	2024-05-19 18:50:10",,,,
"2043377	2024-05-19 21:00:00	458321	2043377	3	2024-05-19 17:20:11",,,,
"2043377	2024-05-19 21:00:00	487968	2043377	3	2024-05-19 17:50:11",,,,
"2043377	2024-05-19 21:00:00	418082	2043377	4	2024-05-19 16:20:11",,,,
"2043377	2024-05-19 21:00:00	436477	2043377	4	2024-05-19 16:50:10",,,,
"2043377	2024-05-19 21:00:00	365800	2043377	5	2024-05-19 15:20:12",,,,
"2043377	2024-05-19 21:00:00	399055	2043377	5	2024-05-19 15:50:11",,,,
"2043377	2024-05-19 21:00:00	335131	2043377	6	2024-05-19 14:20:11",,,,
"2043377	2024-05-19 21:00:00	354404	2043377	6	2024-05-19 14:50:11",,,,
"2043377	2024-05-19 21:00:00	317340	2043377	7	2024-05-19 13:20:11",,,,
"2043377	2024-05-19 21:00:00	317402	2043377	7	2024-05-19 13:50:11",,,,
"2043377	2024-05-19 21:00:00	181532	2043377	8	2024-05-19 12:20:11",,,,
"2043377	2024-05-19 21:00:00	317080	2043377	8	2024-05-19 12:50:12",,,,
"2043377	2024-05-19 21:00:00	175955	2043377	9	2024-05-19 11:20:11",,,,
"2043377	2024-05-19 21:00:00	179258	2043377	9	2024-05-19 11:50:10",,,,
"2043377	2024-05-19 21:00:00	166540	2043377	10	2024-05-19 10:20:11",,,,
"2043377	2024-05-19 21:00:00	166874	2043377	10	2024-05-19 10:50:11",,,,
"2043377	2024-05-19 21:00:00	166202	2043377	11	2024-05-19 09:20:10",,,,
"2043377	2024-05-19 21:00:00	166208	2043377	11	2024-05-19 09:50:10",,,,
"2043372	2023-09-16 21:00:00	1014131	2043372	0	2023-09-16 20:50:05",,,,
"2043372	2023-09-16 21:00:00	912366	2043372	1	2023-09-16 19:50:05",,,,
"2043372	2023-09-16 21:00:00	847921	2043372	2	2023-09-16 18:50:04",,,,
"2043372	2023-09-16 21:00:00	686745	2043372	3	2023-09-16 17:50:05",,,,
"2043372	2023-09-16 21:00:00	599871	2043372	4	2023-09-16 16:50:05",,,,
"2043372	2023-09-16 21:00:00	396205	2043372	5	2023-09-16 15:50:04",,,,
"2043372	2023-09-16 21:00:00	383505	2043372	6	2023-09-16 14:50:05",,,,
"2043372	2023-09-16 21:00:00	381928	2043372	7	2023-09-16 13:50:05",,,,
"2043372	2023-09-16 21:00:00	379336	2043372	8	2023-09-16 12:50:05",,,,
"2043372	2023-09-16 21:00:00	370333	2043372	9	2023-09-16 11:50:04",,,,
"2043372	2023-09-16 21:00:00	336857	2043372	10	2023-09-16 10:50:04",,,,
"2043372	2023-09-16 21:00:00	335536	2043372	11	2023-09-16 09:50:05",,,,
"2043369	2023-09-17 21:00:00	834834	2043369	0	2023-09-17 20:50:07",,,,
"2043369	2023-09-17 21:00:00	768646	2043369	1	2023-09-17 19:50:07",,,,
"2043369	2023-09-17 21:00:00	696472	2043369	2	2023-09-17 18:50:06",,,,
"2043369	2023-09-17 21:00:00	505689	2043369	3	2023-09-17 17:50:07",,,,
"2043369	2023-09-17 21:00:00	349530	2043369	4	2023-09-17 16:50:07",,,,
"2043369	2023-09-17 21:00:00	327662	2043369	5	2023-09-17 15:50:08",,,,
"2043369	2023-09-17 21:00:00	190523	2043369	7	2023-09-17 13:50:07",,,,
"2043369	2023-09-17 21:00:00	172589	2043369	8	2023-09-17 12:50:07",,,,
"2043369	2023-09-17 21:00:00	172248	2043369	9	2023-09-17 11:50:06",,,,
"2043369	2023-09-17 21:00:00	165348	2043369	10	2023-09-17 10:50:07",,,,
"2043369	2023-09-17 21:00:00	164986	2043369	11	2023-09-17 09:50:07",,,,
"2043368	2024-05-12 21:00:00	1379062	2043368	0	2024-05-12 20:20:10",,,,
"2043368	2024-05-12 21:00:00	1428235	2043368	0	2024-05-12 20:50:09",,,,
"2043368	2024-05-12 21:00:00	1285375	2043368	1	2024-05-12 19:20:11",,,,
"2043368	2024-05-12 21:00:00	1332660	2043368	1	2024-05-12 19:50:10",,,,
